Price,Close,High,Low,Open,Volume,Ticker
Ticker,UNH,UNH,UNH,UNH,UNH,
Date,,,,,,
2022-04-04,487.8150634765625,490.1679533900176,482.5640929413752,489.9097481750363,2657500,UNH
2022-04-05,495.218017578125,501.8845329695737,485.8829345347979,487.79585947391126,3268600,UNH
2022-04-06,508.59893798828125,510.2918953062169,495.447578519849,495.6579722499814,3955600,UNH
2022-04-07,513.572509765625,514.8446211341575,505.38519375889854,506.92508424942906,2867000,UNH
2022-04-08,522.1903686523438,525.0692721872748,514.672527867088,515.5333676019778,3986700,UNH
2022-04-11,514.041259765625,523.7684680180504,513.2761013646375,519.933043668857,3574000,UNH
2022-04-12,510.47369384765625,517.1880218471814,507.67126533296505,512.099633624579,3575700,UNH
2022-04-13,513.620361328125,514.8446613466939,505.6052009261853,510.1005863414963,3012000,UNH
2022-04-14,511.5353088378906,529.2011441440898,510.81796192421046,515.0550840223402,4211300,UNH
2022-04-18,510.8275146484375,517.446218884305,507.28859167920626,514.4812084488577,2087100,UNH
2022-04-19,514.2899780273438,518.8618391329452,511.93705889484977,512.5587829678199,2207600,UNH
2022-04-20,522.2380981445312,524.4857616648628,515.5332866896167,518.5365929455768,2986300,UNH
2022-04-21,514.041259765625,524.1415024410542,512.6926731919459,521.7503459518158,2539900,UNH
2022-04-22,498.2596130371094,510.12928783231877,497.5326921442042,508.89547213431433,3453300,UNH
2022-04-25,501.4446105957031,503.3479616190129,489.45056274361093,497.74310541278146,3030400,UNH
2022-04-26,491.4113464355469,503.3479801229845,491.1530828716691,501.4159071324556,2895300,UNH
2022-04-27,491.44000244140625,498.22134735823784,487.6237263474425,492.49208785665155,3353700,UNH
2022-04-28,501.5881042480469,503.3671690650478,490.8278999143435,494.26162636130584,2582700,UNH
2022-04-29,486.4090270996094,497.2649122690701,484.8882551197265,496.26057987077047,2873200,UNH
2022-05-02,479.3311767578125,491.1530684538227,471.86120695669615,488.57060802437275,3184300,UNH
2022-05-03,477.8677978515625,483.51092086145997,475.8209832443705,479.3120655920166,2763400,UNH
2022-05-04,485.5195617675781,487.57595061054144,471.62216074384764,477.753089783074,4002600,UNH
2022-05-05,473.18121337890625,488.4368046444885,467.930242659853,485.1274227895011,3359700,UNH
2022-05-06,477.8677978515625,479.73291143441486,463.88432052973855,463.8938944953584,3260300,UNH
2022-05-09,465.24249267578125,473.0950414689342,463.3391124908441,469.04919466781854,3862700,UNH
2022-05-10,466.7632751464844,474.74016891399765,460.17323449412874,472.31074598495326,4275500,UNH
2022-05-11,464.9842529296875,478.72861480988416,463.3008987260483,463.3008987260483,3936300,UNH
2022-05-12,457.95428466796875,465.69209284674173,450.89561514527816,464.9364792141288,3997600,UNH
2022-05-13,464.2668762207031,465.79722200758766,455.09440465344977,460.039328457106,2453400,UNH
2022-05-16,467.920654296875,473.98462393683917,463.071381702707,464.27653397056315,2338800,UNH
2022-05-17,471.08648681640625,473.18114208369633,467.193677329806,472.4924878973418,2289000,UNH
2022-05-18,450.8572998046875,467.911013407843,447.968764361706,467.00239154239665,3240500,UNH
2022-05-19,457.7151794433594,460.61326004174197,443.15781706207326,444.10473491327366,3813800,UNH
2022-05-20,464.5825500488281,466.24678549210347,451.7468101955584,460.42193225171997,3068200,UNH
2022-05-23,470.65606689453125,474.15672324194196,465.11816988567745,465.11816988567745,2279800,UNH
2022-05-24,475.89752197265625,476.3948720093828,467.3850107947256,469.42228077320846,2658100,UNH
2022-05-25,476.4045104980469,480.4407843253301,469.8718829937974,476.8157824604019,3161600,UNH
2022-05-26,480.3641662597656,485.17517141089024,477.6669350359994,479.89547979178724,2705800,UNH
2022-05-27,485.03173828125,485.03173828125,468.08324891859013,469.6231397040858,3349100,UNH
2022-05-31,475.1514892578125,482.16234727264793,474.08025581604596,481.6936899391056,4003100,UNH
2022-06-01,471.1056213378906,479.55120207209126,466.54330544355884,476.62442897928656,1765900,UNH
2022-06-02,470.82830810546875,474.54893259365673,461.9427620145453,472.49254375719454,2093500,UNH
2022-06-03,464.4678039550781,470.2639943493262,463.7887236603674,467.0693834774195,1756900,UNH
2022-06-06,468.83880615234375,472.138613628218,465.11818200791856,468.12145923923373,1781500,UNH
2022-06-07,475.45751953125,475.9452955628566,465.9120131739918,468.1883986178871,2341900,UNH
2022-06-08,472.0429382324219,476.2226747029115,467.27974445650045,472.49247677666904,3268100,UNH
2022-06-09,468.1214904785156,474.8454214918866,466.3807215145272,471.4212981745969,3148800,UNH
2022-06-10,463.53045654296875,468.81969334841455,459.99153338455955,463.6930388328711,2599900,UNH
2022-06-13,449.25048828125,460.38369760309615,446.91671723649637,454.4440731174435,3764600,UNH
2022-06-14,441.6465759277344,448.7530855637429,437.5051059906382,447.1462355088594,3814200,UNH
2022-06-15,444.1142578125,448.6000696567449,436.6251686393148,443.9899421955465,2550700,UNH
2022-06-16,437.7886962890625,439.43967986264073,432.59577719596473,435.2066342589951,3135600,UNH
2022-06-17,433.9204406738281,442.94324631007584,431.6551531251305,432.66300864937,5277400,UNH
2022-06-21,461.04644775390625,465.6538288487282,438.7581838540011,439.4396858387362,5726800,UNH
2022-06-22,470.0307922363281,476.020422079248,455.4983244167067,456.63096798092465,5061000,UNH
2022-06-23,479.75433349609375,483.3730457575061,472.2193212623881,475.0893627181407,4687700,UNH
2022-06-24,475.75164794921875,479.70632151998564,467.03598140449003,479.39915501334093,15861100,UNH
2022-06-27,485.3695983886719,491.3496203569739,472.81443761693583,473.0544059725866,3907100,UNH
2022-06-28,488.0380859375,497.79998305349596,484.812895736845,491.532039547125,4978200,UNH
2022-06-29,495.016357421875,497.8863696603142,485.70557325036447,488.4316103300717,3823400,UNH
2022-06-30,493.0198669433594,495.6019291927056,489.2667577657111,492.94306065359257,3568900,UNH
2022-07-01,496.6385803222656,496.763368566155,482.15406319644626,491.7624064597499,2426600,UNH
2022-07-05,484.9664611816406,490.4953417263319,472.49771421680407,487.270180937271,3029600,UNH
2022-07-06,494.6131591796875,496.6480861665694,484.064159546534,485.35041572195263,2506700,UNH
2022-07-07,493.7397155761719,496.54252967831854,491.6759642005271,494.57480080039375,2385400,UNH
2022-07-08,497.8192138671875,507.16837268156473,490.5049822508212,491.7528061234081,3092100,UNH
2022-07-11,496.2065734863281,500.5451614826253,491.2728100737271,494.2004122715931,1743600,UNH
2022-07-12,493.778076171875,498.30870925112254,490.13056883502173,492.6550406566862,2706500,UNH
2022-07-13,481.1269836425781,491.32083552307586,481.07900168479625,487.68293604998127,3467700,UNH
2022-07-14,482.26922607421875,485.5904094097636,472.52651609974805,475.1373731400361,3765500,UNH
2022-07-15,508.49298095703125,510.6430881993002,494.76680177723733,504.95104543807065,5742500,UNH
2022-07-18,498.52947998046875,510.80624058442817,497.93436311529024,509.69281313584406,3212000,UNH
2022-07-19,512.04443359375,512.4187982486991,499.70047677552583,500.1804134348909,2953500,UNH
2022-07-20,498.62542724609375,512.6203983910831,495.03550995792546,512.0444977620816,4327500,UNH
2022-07-21,501.49554443359375,501.5050939566061,490.62976906839566,498.5487256728757,2667600,UNH
2022-07-22,500.487548828125,506.4291673408203,497.59837919232854,504.89339338091423,1850300,UNH
2022-07-25,508.2241516113281,511.5069608899576,503.18481615587973,504.9798333505817,2337200,UNH
2022-07-26,510.2591857910156,516.0664088187816,509.7216589679801,512.3804687565166,2637800,UNH
2022-07-27,513.157958984375,516.277547866731,506.85158304418115,512.1308873066297,2268100,UNH
2022-07-28,519.7618408203125,522.4975151768114,510.4030751193905,515.9223471994214,2344500,UNH
2022-07-29,520.5778198242188,522.0271795971113,515.1545111142199,518.3412981648885,2945700,UNH
2022-08-01,513.8970336914062,521.8352055822478,509.6927834461549,520.510575582455,2335000,UNH
2022-08-02,513.9739379882812,518.8405041615281,510.38396151870796,515.9800410003597,2114200,UNH
2022-08-03,518.95556640625,521.8063622239707,514.1945733497955,515.7015815869355,1802900,UNH
2022-08-04,512.3324584960938,518.7444061688224,511.3821931459027,517.6501363654396,2368000,UNH
2022-08-05,513.5899047851562,514.0122514621984,506.3908536442291,508.7329472921852,2373400,UNH
2022-08-08,515.0679321289062,519.5793478549558,512.0155424043052,518.2451100555265,1656400,UNH
2022-08-09,515.7015991210938,523.8413069138956,514.85690583097,518.3316428983326,2147200,UNH
2022-08-10,516.14306640625,520.2321362253886,512.3899874091178,518.581182195024,2291400,UNH
2022-08-11,511.4781494140625,517.0166379346063,508.41615078363367,516.6422732307234,3006200,UNH
2022-08-12,521.8831787109375,522.5551018073872,513.0043497709117,514.1177771358108,1981000,UNH
2022-08-15,522.7854614257812,525.2523430883903,516.9494147632121,519.9346069696524,1447300,UNH
2022-08-16,524.2061157226562,525.473155784073,520.6258062838392,523.3326566078617,1773000,UNH
2022-08-17,523.131103515625,525.8091297252189,519.8387441513462,523.3614638021234,1471700,UNH
2022-08-18,523.3421630859375,526.1354275738242,520.0786285774068,523.1406271608079,1486400,UNH
2022-08-19,526.3177490234375,530.9347373770111,522.9581923831984,523.6108992144084,2258000,UNH
2022-08-22,522.7183837890625,527.4697699208643,519.6275602707894,519.665992710617,1672900,UNH
2022-08-23,514.3001098632812,521.4895516105297,511.8140707884846,521.4895516105297,2039600,UNH
2022-08-24,514.9337158203125,518.1972502956595,513.5514957525114,515.1448598513538,1761200,UNH
2022-08-25,519.8387451171875,520.2706999481915,509.93284267711687,513.5419767350536,1965800,UNH
2022-08-26,508.0130615234375,521.3937007636888,507.0243636744733,520.5010254185438,1906700,UNH
2022-08-29,508.5121154785156,511.51652370423096,501.8889660319823,504.89337425769764,1594000,UNH
2022-08-30,501.8602600097656,509.7792159664891,500.85234601918006,509.1264504652624,2013400,UNH
2022-08-31,498.4910888671875,505.9492656405523,498.3278682008199,499.9212909157754,2891300,UNH
2022-09-01,502.9737548828125,503.22333138686326,494.42130708050354,498.4911616775456,2085300,UNH
2022-09-02,495.630615234375,508.5313162971119,493.19255784714335,508.3681542203742,1944200,UNH
2022-09-06,496.9073181152344,506.2853011779243,496.17780486434344,499.06703354093656,2711900,UNH
2022-09-07,500.7467956542969,502.4937724378905,494.0276812186422,496.2545947476397,2504400,UNH
2022-09-08,506.3428039550781,507.2834610974678,497.9918940314752,500.0460370762228,1557500,UNH
2022-09-09,504.8792724609375,508.2397325444335,503.18458503582923,508.2397325444335,2495500,UNH
2022-09-12,511.53277587890625,515.1628719842014,503.10753015854783,505.5147432215074,2792000,UNH
2022-09-13,494.884521484375,505.765112994662,492.96835986582266,504.5518681832589,3172500,UNH
2022-09-14,490.8500671386719,496.2518693737243,487.31629426723737,494.92308285435536,2648100,UNH
2022-09-15,503.5024108886719,508.38424723158244,495.0579453535762,497.13775209198326,3058100,UNH
