Price,Close,High,Low,Open,Volume,Ticker
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,
Date,,,,,,
2022-05-25,138.48255920410156,139.73413423560646,136.33415991086508,136.42285136269513,92482700,AAPL
2022-05-26,141.69529724121094,142.24717525757603,135.1515728345783,135.3979480231376,90601500,AAPL
2022-05-27,147.47032165527344,147.50973506608682,143.15382385017716,143.28194375102797,90978500,AAPL
2022-05-31,146.68191528320312,148.47553371046925,144.71091395436392,146.9085912630533,103718400,AAPL
2022-06-01,146.55380249023438,149.53986813880326,145.53872302627965,147.72653558588104,74286600,AAPL
2022-06-02,149.01754760742188,149.07667523553576,144.73061411862278,145.68655087325112,72348100,AAPL
2022-06-03,143.2720947265625,145.82453789756687,142.3654358987846,144.770044944171,88570300,AAPL
2022-06-06,144.0210723876953,146.4158469197131,142.79904610031343,144.89816741340283,71598400,AAPL
2022-06-07,146.55380249023438,146.83959105092737,142.0106440716535,142.25701922442352,67808200,AAPL
2022-06-08,145.814697265625,147.69699226544608,145.3219468917094,146.42570291726497,53950200,AAPL
2022-06-09,140.5718231201172,145.80482957531117,140.46341743862806,144.9474487547002,69473000,AAPL
2022-06-10,135.1417236328125,138.7190811555441,135.07273136179253,138.24604500265073,91437900,AAPL
2022-06-13,129.9678497314453,133.23970455320375,129.53422697538784,130.94348589502584,122207100,AAPL
2022-06-14,130.83506774902344,131.94868835400084,129.57362805380447,131.19971323419813,84784300,AAPL
2022-06-15,133.46633911132812,135.3486488673454,130.24376297463832,132.34286902822936,91533000,AAPL
2022-06-16,128.17420959472656,130.47042786825955,127.16899474112004,130.16492507881696,108123900,AAPL
2022-06-17,129.6524658203125,131.15043105016284,127.92783964673345,128.18407944512376,134520300,AAPL
2022-06-21,133.89996337890625,135.07271151353063,131.3869488476208,131.48548988632155,81000500,AAPL
2022-06-22,133.3875274658203,135.76257275465719,131.96840403366457,132.8356344352228,73409200,AAPL
2022-06-23,136.26515197753906,136.58050430327893,133.663431380625,134.83617932682697,72433800,AAPL
2022-06-24,139.60601806640625,139.85239321545572,137.74342254109405,137.87152739306867,89116800,AAPL
2022-06-27,139.60601806640625,141.40948596195392,138.92602024902237,140.63093206993196,70207900,AAPL
2022-06-28,135.44720458984375,141.34049395514106,135.328949330103,140.06920480029078,67083400,AAPL
2022-06-29,137.21128845214844,138.6304121785202,134.68840851084335,135.46696265623785,66242400,AAPL
2022-06-30,134.7376708984375,136.36374120727302,131.8304465390549,135.2599851206719,98964500,AAPL
2022-07-01,136.9156036376953,137.02400931509246,133.69302720857007,134.06750724522163,71051600,AAPL
2022-07-05,139.50747680664062,139.5567548491927,134.94460374967946,135.77243576693132,73353800,AAPL
2022-07-06,140.84776306152344,142.0303609345011,139.0344453204545,139.3005347290775,74064300,AAPL
2022-07-07,144.22802734375,144.42512446788226,141.20253310502923,141.21238269809453,66253700,AAPL
2022-07-08,144.9080047607422,145.4106197017086,142.89759010951482,143.1538148575739,64547800,AAPL
2022-07-11,142.7694854736328,144.51382597051048,141.69529329047643,143.55788906254995,63141600,AAPL
2022-07-12,143.7451171875,146.29756011597522,142.94686411267188,143.64656111311933,77588800,AAPL
2022-07-13,143.38052368164062,144.32659607398423,140.05937560083458,140.91677156348607,71185600,AAPL
2022-07-14,146.31727600097656,146.79031208077845,141.17296164080028,141.9909289473083,78140700,AAPL
2022-07-15,147.99264526367188,148.67264318460957,146.05120759050547,147.6083005741264,76259900,AAPL
2022-07-18,144.9375762939453,149.37232886647305,144.57293085689554,148.55436158747918,81420900,AAPL
2022-07-19,148.8106231689453,149.0372841460399,144.7799284417916,145.77527885211921,82982400,AAPL
2022-07-20,150.82101440429688,151.49116267268522,148.18972944635095,148.9288549414216,64823400,AAPL
2022-07-21,153.09754943847656,153.31436080918664,149.73698823001865,152.25986777550145,65086600,AAPL
2022-07-22,151.85580444335938,154.01405345612082,151.1856711624816,153.13695840464973,66675400,AAPL
2022-07-25,150.7323455810547,152.79203866083077,150.07206184417882,151.77697403156125,53623900,AAPL
2022-07-26,149.4019012451172,150.87028755705626,148.61349773507445,150.05232023117222,55138700,AAPL
2022-07-27,154.5166473388672,155.04882613514658,149.95378934695273,150.36769783431046,78620700,AAPL
2022-07-28,155.0685272216797,155.35431578247076,152.17115301810267,154.70388176992367,81378700,AAPL
2022-07-29,160.15370178222656,161.25747271207914,157.18735030288008,158.90212681060993,101786900,AAPL
2022-08-01,159.168212890625,161.2180561543135,158.55720726769144,158.6754625398599,67829400,AAPL
2022-08-02,157.68995666503906,160.05516729364513,157.31547663627524,157.77866315380257,59907000,AAPL
2022-08-03,163.7212677001953,164.17458968865714,158.41926809892743,158.50795957003297,82507500,AAPL
2022-08-04,163.40585327148438,164.76584892141557,162.04585762155315,163.60295038541236,55474100,AAPL
2022-08-05,163.1788787841797,163.67231353700947,160.85972942250632,161.0669786444056,56697000,AAPL
2022-08-08,162.7052001953125,165.60659947941937,162.04399931317954,164.18550472324978,60276900,AAPL
2022-08-09,162.7545166015625,163.64270818917976,161.1064463388297,161.86634007237882,63135500,AAPL
2022-08-10,167.01780700683594,167.11648492615134,164.70852083002953,165.47827786948693,70170500,AAPL
2022-08-11,166.27767944335938,168.74485366768013,165.9816155247536,167.82705702584587,57149200,AAPL
2022-08-12,169.8402557373047,169.9093287754835,167.17569590306383,167.59019436587388,68039400,AAPL
2022-08-15,170.91595458984375,171.11332550526615,169.10011807446065,169.26788410549148,54091700,AAPL
2022-08-16,170.75804138183594,171.42912052331732,169.40603488259293,170.5113239880509,56377100,AAPL
2022-08-17,172.25807189941406,173.83705404292962,170.30407453228813,170.5014454179234,79542000,AAPL
2022-08-18,171.86334228515625,172.60349451732048,170.8468677576589,171.4686004513763,62290100,AAPL
2022-08-19,169.26788330078125,171.4587350859564,169.06063405258988,170.758051022337,70346300,AAPL
2022-08-22,165.36973571777344,167.62966033417896,164.94537398602955,167.4618943197239,69026800,AAPL
2022-08-23,165.03421020507812,166.494788154392,164.46182399117447,164.88618577839446,54147100,AAPL
2022-08-24,165.33026123046875,165.90264739975865,164.06706935977206,165.12302704926418,53841500,AAPL
2022-08-25,167.7974395751953,167.9059958352742,166.13950584864693,166.56385255540565,51218200,AAPL
2022-08-26,161.4716033935547,168.80405254539968,161.4123936253421,168.3303593412636,78961000,AAPL
2022-08-29,159.26100158691406,160.7610323552504,157.72148760663381,159.03401076431982,73314000,AAPL
2022-08-30,156.82345581054688,160.42552392043874,155.64907854678992,160.00117720950024,77906200,AAPL
2022-08-31,155.15562438964844,158.47150652042689,155.07667302243541,158.2050475383872,87991100,AAPL
2022-09-01,155.8859405517578,156.33989216971713,152.6391308869704,154.5832653521816,74229900,AAPL
2022-09-02,153.76414489746094,158.2544044411162,152.93517807481416,157.65241340262483,76957800,AAPL
2022-09-06,152.50096130371094,155.02734512371137,151.67199443622994,154.41549077748996,73714800,AAPL
2022-09-07,153.91220092773438,154.61286996329966,151.59305117128892,152.78717010211398,87449600,AAPL
2022-09-08,152.43186950683594,154.3069155323693,150.6752279441013,152.60949878868428,84923800,AAPL
2022-09-09,155.30368041992188,155.74778383324283,152.71808661547112,153.4286340066607,68028800,AAPL
2022-09-12,161.28408813476562,162.10319169268726,157.20832701154205,157.49451256385936,104956000,AAPL
2022-09-13,151.82000732421875,158.4320302699307,151.35617743298022,157.80043436290458,122656600,AAPL
2022-09-14,153.2707061767578,155.0372110898694,151.59303096684667,152.75752979849568,87965400,AAPL
2022-09-15,150.36932373046875,153.2016498653033,149.39233241450626,152.61938532747467,90481100,AAPL
2022-09-16,148.72125244140625,149.36272674550892,146.4218443622924,149.22456559759132,162278800,AAPL
2022-09-19,152.4515838623047,152.53053522295647,147.14223661975473,147.3494707653374,81474200,AAPL
2022-09-20,154.83984375,156.0043577800845,151.07000947628035,151.38579993733708,107689800,AAPL
2022-09-21,151.7015838623047,156.65567307047792,151.58316433856976,155.2740467070239,101696800,AAPL
2022-09-22,150.73446655273438,152.44174672656402,148.92849339656019,150.37919289810281,86652500,AAPL
2022-09-23,148.4547882080078,149.48114103515752,146.60934685596038,149.20481874902532,96029900,AAPL
2022-09-26,148.79034423828125,151.7509532458143,147.67517669341092,147.69491830315658,93339400,AAPL
2022-09-27,149.767333984375,152.68847479986027,147.98110231146464,150.734477091982,84442700,AAPL
2022-09-28,147.87252807617188,148.6620267188795,142.93818038229188,145.7014181025515,146691400,AAPL
2022-09-29,140.60916137695312,144.7934934551737,138.83279327495222,144.18163918720862,128138200,AAPL
2022-09-30,136.38536071777344,141.22103026133098,136.1879898311541,139.42492055869818,124925300,AAPL
2022-10-03,140.57958984375,141.19145931529042,135.8820953561044,136.39527183139853,114311700,AAPL
2022-10-04,144.18165588378906,144.30007541815792,142.36580435900075,143.12569817421627,87830100,AAPL
2022-10-05,144.4777069091797,145.44484998263232,141.13221948664446,142.17831393701783,79471000,AAPL
2022-10-06,143.52044677734375,145.60274235287363,143.31321258240413,143.895462065149,68402200,AAPL
2022-10-07,138.25057983398438,141.2210674225479,137.6189837955429,140.6684077127789,85925600,AAPL
2022-10-10,138.5762481689453,140.02694790278036,136.750548170711,138.5762481689453,74899000,AAPL
2022-10-11,137.1551055908203,139.49399631870364,136.40509026460117,138.06302363574838,77033700,AAPL
2022-10-12,136.52352905273438,138.51700974724292,136.3458997629281,137.30316442493086,70433700,AAPL
2022-10-13,141.1125030517578,141.70461583345536,132.60567604457702,133.21754549496526,113224000,AAPL
2022-10-14,136.56301879882812,142.62239748423457,136.37551116721934,142.41514824444727,88598000,AAPL
2022-10-17,140.5400848388672,141.0236412417774,138.4281847753723,139.21768336307096,85250900,AAPL
2022-10-18,141.86248779296875,144.7737497481639,138.7637182271675,143.57964610972482,99136600,AAPL
2022-10-19,141.97105407714844,143.0467382727137,139.6420413366173,139.82954896048238,61758300,AAPL
2022-10-20,141.50723266601562,143.97440668910568,140.77694373414428,141.14209572929755,64522000,AAPL
2022-10-21,145.33627319335938,145.90865930136042,140.77692593540152,140.99403842665825,86548600,AAPL
2022-10-24,147.48765563964844,148.2574127069579,144.08295860217441,145.25733581108966,75981900,AAPL
2022-10-25,150.33970642089844,150.4877458912043,147.39883932372416,148.11924989222194,74732300,AAPL
2022-10-26,147.38894653320312,149.99428106943935,146.09613500854059,148.97780682232195,88194300,AAPL
2022-10-27,142.89869689941406,147.09289198935082,142.23749618636535,146.12576416144415,109180200,AAPL
2022-10-28,153.69508361816406,155.43196876876547,145.87907785280416,146.25407807739884,164762400,AAPL
2022-10-31,151.32659912109375,152.21479090339474,149.92524592690708,151.1489697996957,97943200,AAPL
2022-11-01,148.67189025878906,153.40886706506188,147.17185939924275,153.0437301537615,80379300,AAPL
2022-11-02,143.1256866455078,150.1719344831505,143.09608176430027,146.9942133937789,93604600,AAPL
2022-11-03,137.05645751953125,140.92498461939732,136.92815965034873,140.1946956802254,97918500,AAPL
2022-11-04,136.78956604003906,141.03025327243037,132.83553912246873,140.45691755937278,140814800,AAPL
2022-11-07,137.3233184814453,137.55067074863877,134.1106724193432,135.5341241648205,83374600,AAPL
2022-11-08,137.8966827392578,139.80449340378325,135.90978972981833,138.79622744381308,89908500,AAPL
2022-11-09,133.3198699951172,136.95758184489978,133.04308937521566,136.90815350204326,74917800,AAPL
2022-11-10,145.18197631835938,145.18197631835938,137.8966866598679,139.61669377296678,118854000,AAPL
2022-11-11,147.97946166992188,148.28589635779667,142.71071873245964,144.14406562748653,93979700,AAPL
2022-11-14,146.57577514648438,148.55278858529147,145.73553840162515,147.2578471962193,73374100,AAPL
2022-11-15,148.31552124023438,151.8247226304383,146.85253571913623,150.47047343692662,89868300,AAPL
2022-11-16,147.07989501953125,148.14748399123684,145.5971350727314,147.41599873753398,64218300,AAPL
2022-11-17,148.98773193359375,149.73899160011717,144.47024904717685,144.747029718181,80389400,AAPL
2022-11-18,149.55116271972656,150.94496070019653,148.246341800127,150.5594437144723,74829600,AAPL
2022-11-21,146.30886840820312,148.6417447784354,146.02220810744817,148.43416682216127,58724100,AAPL
2022-11-22,148.4539031982422,148.6911501950918,145.24125698087363,146.42747688170903,51804100,AAPL
2022-11-23,149.33370971679688,150.08496935516192,147.62358231947215,147.73231865639212,58301400,AAPL
2022-11-25,146.40773010253906,147.16888449613631,145.42910302505686,146.6054284287757,35195900,AAPL
2022-11-28,142.56243896484375,144.95462339373816,141.73209694821898,143.47186332830165,69246000,AAPL
2022-11-29,139.5474853515625,143.14564904140522,138.73691772229893,142.6316213475949,83763800,AAPL
2022-11-30,146.32862854003906,147.01070049689147,138.93460350915308,139.77482505617792,111380900,AAPL
2022-12-01,146.6053924560547,147.41597500317147,144.92493447025586,146.50655085889696,71250400,AAPL
2022-12-02,146.11114501953125,146.29896367002118,143.97596733513902,144.2824170237034,65447400,AAPL
2022-12-05,144.9447479248047,149.18543519719876,144.0946315261712,146.07164500360574,68826400,AAPL
2022-12-06,141.2675018310547,145.6070458162454,140.28887472844136,145.37969348940564,64727200,AAPL
2022-12-07,139.3201446533203,141.72220883121116,138.3909458890047,140.55577809875786,69721100,AAPL
2022-12-08,141.01046752929688,141.87047857115377,139.47829428917862,140.7238072376209,62128300,AAPL
2022-12-09,140.52609252929688,143.89690343111556,139.2805646427551,140.70401646542416,76097000,AAPL
2022-12-12,142.82933044433594,142.83921008074833,139.4387448115005,141.0598951045821,70462700,AAPL
2022-12-13,143.79806518554688,148.24634516014598,142.58220621584587,147.78174582279246,93886200,AAPL
2022-12-14,141.5640411376953,144.9743859949628,139.5375995292449,143.67944472283807,82291200,AAPL
2022-12-15,134.93113708496094,140.17022454523527,134.46653782385624,139.48815264772358,98931900,AAPL
2022-12-16,132.96401977539062,136.06792995299983,132.19298581991796,135.1189720463015,160156900,AAPL
2022-12-19,130.84861755371094,133.6460931216457,129.81069766078807,133.5571311451233,79592600,AAPL
2022-12-20,130.7794189453125,131.71849714656037,128.39711455138564,129.87987436917055,77432800,AAPL
2022-12-21,133.89321899414062,135.2375886040089,131.224254130209,131.45160643001654,85928000,AAPL
2022-12-22,130.7102508544922,133.01347352460496,128.80243995719394,132.80589554186707,77852100,AAPL
2022-12-23,130.344482421875,130.89804371107982,128.14999653723166,129.41528379353238,63814900,AAPL
2022-12-27,128.5355224609375,129.89966650674359,127.24058112280677,129.87001251300126,69007800,AAPL
2022-12-28,124.59139251708984,129.52403912125024,124.42334817846398,128.17966932882732,85438400,AAPL
2022-12-29,128.12034606933594,128.9803420184741,126.26195630324504,126.51896259932623,75703700,AAPL
2022-12-30,128.43666076660156,128.45643512279935,125.9654017030859,126.93414153068441,77034200,AAPL
2023-01-03,123.63253021240234,129.39551842727084,122.74287269172645,128.78264911213327,112117500,AAPL
2023-01-04,124.90769958496094,127.18126787275598,123.64241229292817,125.4316068972832,89113600,AAPL
2023-01-05,123.58309936523438,126.30149268134268,123.32609306355886,125.66884902202133,80962700,AAPL
2023-01-06,128.1302490234375,128.79254678200937,123.45461599396971,124.56174634601723,87754700,AAPL
2023-01-09,128.65414428710938,131.87668586554148,128.3971379685157,128.97047367930062,70790800,AAPL
2023-01-10,129.2274627685547,129.7513700565325,126.64745995571087,128.76286346285156,63896200,AAPL
2023-01-11,131.9557647705078,131.9755240444425,128.9605906771462,129.74150433319187,69458900,AAPL
2023-01-12,131.87669372558594,132.71691544226815,129.9293341536629,132.3412931209229,71379600,AAPL
2023-01-13,133.21116638183594,133.36933108444634,130.14680445669435,130.51254713349172,57809700,AAPL
2023-01-17,134.37759399414062,135.7120688975574,132.5883994032112,133.28035102906594,63646600,AAPL
2023-01-18,133.65597534179688,137.01689153014115,133.47803632197883,135.24747146776636,69672800,AAPL
2023-01-19,133.71531677246094,134.68404919653628,132.23255659782018,132.53899128723262,58280400,AAPL
2023-01-20,136.28541564941406,136.43370070636414,132.67737218152695,133.72518688361293,80223600,AAPL
2023-01-23,139.48818969726562,141.67279627654958,136.3150763566329,136.5325490508029,81760300,AAPL
2023-01-24,140.89186096191406,141.514625019409,138.6874952095744,138.69737484670043,66435100,AAPL
2023-01-25,140.2295684814453,140.79300948686725,137.21461987031523,139.2707157250627,65799300,AAPL
2023-01-26,142.30540466308594,142.59206491599028,140.26906857030244,141.52447606882814,54105100,AAPL
2023-01-27,144.25277709960938,145.53783884062292,141.43554202324185,141.51462437013356,70555800,AAPL
2023-01-30,141.3564453125,143.87714018615392,141.208175354279,143.29392490593287,64015300,AAPL
2023-01-31,142.63162231445312,142.68105066516867,140.64472931637368,141.05990031223737,65874500,AAPL
2023-02-01,143.75851440429688,144.92496009089808,139.69576656602072,142.31530314667881,77663600,AAPL
2023-02-02,149.0865936279297,149.44244157391893,146.46704171932092,147.18864741549214,118339000,AAPL
2023-02-03,152.7242889404297,155.57119313377925,146.13095089780094,146.32864922602454,154357300,AAPL
2023-02-06,149.98611450195312,151.3403789118004,149.04703617157855,150.81647157748358,69858300,AAPL
2023-02-07,152.87255859375,153.4458943027817,148.9086520667493,148.9086520667493,83322600,AAPL
2023-02-08,150.17393493652344,152.80336635897712,149.43255491704016,152.11141469080906,64120100,AAPL
2023-02-09,149.13600158691406,152.55624141902396,148.6911765868534,152.0125597152097,56007100,AAPL
2023-02-10,149.50230407714844,149.8290111554016,147.73018216274517,147.9677914305051,57450700,AAPL
2023-02-13,152.31396484375,152.71985991539307,149.41321016170093,149.44290943263957,62199000,AAPL
2023-02-14,151.6704559326172,152.23477233256068,149.3538219997299,150.60123678518164,61707600,AAPL
2023-02-15,153.77919006347656,153.94749097395436,151.35365383790918,151.58135329250317,65573800,AAPL
2023-02-16,152.1753692626953,154.7692064041291,151.81896289081203,151.97735397330246,68167900,AAPL
2023-02-17,151.02694702148438,151.47245120963535,149.34392280711089,150.8289468385779,59144100,AAPL
2023-02-21,146.99755859375,149.7894107206676,146.92826533516197,148.70038717333577,58867200,AAPL
2023-02-22,147.42327880859375,148.4528887502369,145.69075089528818,147.3836697109664,51011300,AAPL
2023-02-23,147.9084014892578,148.83901905408,145.7699781624684,148.5915150254123,48394200,AAPL
2023-02-24,145.24522399902344,145.72042735104125,144.26510292319716,145.64122427463124,55469600,AAPL
2023-02-27,146.4431610107422,147.6806809778149,145.97785229460726,146.23526611588312,44998500,AAPL
